article_id,collected_at,published_at,source,title,url,summary,classified,category,event_tags,signal_type,sector,woomi_relevance,claude_rationale,access_limited,korean_summary
a6bb6304a8ee,2026-06-10 11:09:54,2026-03-13 07:00:00,Student Housing — New York University (NY),Exclusive: UT to break ground on Law School housing - Austin American-Statesman,https://news.google.com/rss/articles/CBMikAFBVV95cUxQSGVhZE5MY2d2VzV1em0xVUJmblQyLURuQThQcU0tSHZXTS1wOXRDQl9rejlFYzNQSXI5Sk03TVZJamphTWFyekRYeXk3c0ZwaUxHM3JJV1Y3OXJGR3RGYk80UkR5cm1YbUxfQVcwWUFpRkdIRnI0LXlTZjJqenR0VkRqLXdTNVVtVzhtSDhHdXY?oc=5,Exclusive: UT to break ground on Law School housing    Austin American-Statesman,True,개발,"construction_start,permit",중립,Student Housing,낮음,단일 캠퍼스 법학대학원 기숙사 프로젝트로 500개 침대 미만이며 주요 개발사 플랫폼이 아닌 대학 자체 개발이므로 Woomi와의 직접적 관련성이 낮음.,False,
cd4eedd654e9,2026-06-10 11:09:54,2026-03-23 07:00:00,Student Housing — New York University (NY),Hundreds of N.Y.U. Professors Begin Strike Over Pay and Job Protections - The New York Times,https://news.google.com/rss/articles/CBMiekFVX3lxTE40SUk2YmhtcnVDeTd5b3RCSnd4VUxacllHRWlSQ2VfVnVMcVBEbEJPRzNXcUxWajhNUG1kSVdIdnpHMGNmNXI2T3BPc0RoTjRLTXFNYnVtTmZ1bXZRSWlFbWJqLU1QT19meWNmN0JZLThKMzlDYVNENWpB?oc=5,Hundreds of N.Y.U. Professors Begin Strike Over Pay and Job Protections    The New York Times,True,시장,policy,중립,Student Housing,낮음,"NYU 교수진 파업은 대학 운영 이슈로서 학생주택 수요나 공급 데이터와 무관하며, 개별 캠퍼스 뉴스에 해당하므로 Woomi의 전략적 관심도가 낮습니다.",False,
456573819ee1,2026-06-10 11:09:54,2026-03-24 07:00:00,Student Housing — New York University (NY),Hundreds of contract faculty at New York University begin strike - World Socialist Web Site,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1QWExndXprZjZpbzVabmlBVjhrM25lVU9WZjE5TUpPQm43d29mSW9jSzJ3SDIzbkJodGRuQ1BIT1lsalU2RHlCRkdWSWRWUWM1X3NlSm82S2xZVFhEanQ2ZzRCQm1sMDBx?oc=5,Hundreds of contract faculty at New York University begin strike    World Socialist Web Site,True,시장,policy,중립,Student Housing,낮음,"노동 파업 관련 기사로 대학 캠퍼스 주택 공급이나 수요에 직접적인 영향을 주지 않으며, Woomi의 전략적 관심 대상과 무관한 지역 사건입니다.",False,
97286d181a4e,2026-06-10 11:09:55,2026-03-29 07:00:00,Student Housing — Rutgers University - New Brunswick (NJ),‘The Yard’ in New Brunswick to host city’s official World Cup watch party headquarters - RE-NJ,https://news.google.com/rss/articles/CBMipAFBVV95cUxQUlF0UXVOd3FmSnFka1dSOEFUT1hIamc0SERNNGVsenl0Qkt6SWtheFdFOTJzaENPamx2TG4wXzdZTTlyem0tdEtQSTVtX2x4Tzd1Nm1vS1Bod3NpVkFuUFdxVmdpcTluT25iZE5wZ1J3RkZ2eDN4Y1kxOFdtRGtFdzZsc3lveWFWbTF3N1UyTjNYMXVGR0xmU01lMlJRTDc4R3JyMw?oc=5,‘The Yard’ in New Brunswick to host city’s official World Cup watch party headquarters    RE-NJ,True,시장,rent_occupancy,중립,Student Housing,낮음,"단일 캠퍼스 학생주택의 이벤트 개최 뉴스로, 시장 수요나 임차 데이터와 무관한 지역 커뮤니티 행사 성격의 기사이며 대규모 플랫폼이나 거래 정보가 없음.",False,
50a5123651ad,2026-06-10 11:09:56,2026-03-19 07:00:00,Student Housing — University of Alabama (AL),'Our family is heartbroken': Body of missing UA student found at sea in Barcelona - WBMA,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOTy1fMUF3VEkzLXRTekkxN0Y1MGpkV05SSGlobkJHbURaVFdiWWtidEg4NWNCYlg0Q3N0Uy1RTHFzbE5waDRsMVZQYkFzRS1KVEZwUGswanYwY3BxRXQtcXJGQm00SGdoV0JWTjJVelRQaUlXSkwyaHlsbnl0SDFydHB4aWdOOGhtYzBIWFY5WkxtRnJURmJDOUY1YUgyMzVJOFJ4cTVjRmFNQjVtaE1fSFN1QUMydzYwX2JmVFFjLXVsZm05LTdmTXV3djkyVjdaWkJtcEYxTDI1ZGVNMFFuZg?oc=5,'Our family is heartbroken': Body of missing UA student found at sea in Barcelona    WBMA,True,시장,,중립,Student Housing,낮음,"이 기사는 학생 주택 시장이나 개발과 무관한 비극적 개인 사건으로, 부동산 투자 또는 운영 관련 정보가 전혀 없어 관련성이 낮습니다.",False,
731998a72411,2026-06-10 11:09:57,2026-03-24 07:00:00,Student Housing — University of Missouri (MO),Mapping Affordable Futures for Kansas Citians at UMKC - University of Missouri-Kansas City,https://news.google.com/rss/articles/CBMiowFBVV95cUxOekxkUlV4aUVSak50ZG1EY2hiUFBFM0o4ZTBNVExUMlpXN253N2JhRUtLTmpSdlZIRzI0b2lSZWlvTk1SQ3hBUFRBV0lfVnUtOEFpc1pJQnRHZktnLXBjYWJrOXhZV2pKX3FSbzhvX1lQYTZpTkwyQmJQbG9kbEp6YlliVG4tVDk4SGZ6YjRZb1dRMGhadDBxUWRNYU52cTJ1VHF3?oc=5,Mapping Affordable Futures for Kansas Citians at UMKC    University of Missouri-Kansas City,True,시장,policy,중립,Student Housing,낮음,"대학 캠퍼스 내 지역사회 정책/계획 수립 기사로, 구체적인 학생주택 규모, 개발 타임라인, 또는 거래 내용이 없어 Woomi와의 관련성이 낮음.",False,
9ebed640b013,2026-06-10 11:10:01,2026-03-13 07:00:00,Student Housing — Stanford University (CA),Nearly 4 in 10 Stanford students are registered as disabled. Why the number is so high - San Francisco Chronicle,https://news.google.com/rss/articles/CBMimAFBVV95cUxNV0lUUXdiU3JGU1FaeDNGbEw3dVZvWjJraHE2MDFoZXN0bmhseFNZSGhCSTAtUTBRaVpZcGRTbGJldXd1TndvMGZGQnRjRm1MWHh5RUs4Z3Q5ZHJOSThxRlJ5c291bElJVy1DLVBYa0RJUE8taWN3WkwybXVzU3hGcFB4RXRxVUx6RlRhbHRuVDQyT0plMFVMLQ?oc=5,Nearly 4 in 10 Stanford students are registered as disabled. Why the number is so high    San Francisco Chronicle,True,시장,market_data,중립,Student Housing,낮음,"단일 캠퍼스의 학생 장애 등록 통계로, 주거 수요나 개발 관련 실질적 신호를 제공하지 않는 단순 지역 통계",False,
8eeaaa0a6070,2026-06-10 11:10:03,2026-03-27 07:00:00,Student Housing — University of Wisconsin - Madison (WI),Housing report says private apartments can meet student demand. UW still wants a dorm - The Daily Cardinal,https://news.google.com/rss/articles/CBMiygFBVV95cUxOVTZmWjI3eWIyUDh0TkJXRHBXMlMxcWYwVl9jVFhQRTJFekxTSFVaZFJacnd2UTgyN3dxWjZuQS1tejRDNlA3Y1ZTc2pMd0VSTGNVY1JLdEtyUEJ3NFp5Qm1UQmdBdzhRTEJ2TUU5anZEWDl4ZHJTaVAwTWJPMl9EOWw3a2czZzJVMS1teW8wbzgxd0VDbjRnWUo3ai1uS0N5eUtud2NHR0N4NVdRUDlFVDJqZ1hBY1N5UWd0c0dvQU5WVi1VX2dJWG53?oc=5,Housing report says private apartments can meet student demand. UW still wants a dorm    The Daily Cardinal,True,시장,market_data,중립,Student Housing,낮음,"단일 캠퍼스(UW-Madison) 수준의 학생주택 수요 데이터이며, 전국 규모의 시장 신호나 주요 플랫폼 거래가 아니므로 관련성이 낮습니다.",False,
0f19cfb5916f,2026-06-10 11:10:03,2026-03-27 07:00:00,Student Housing — University of Wisconsin - Madison (WI),Priced out: Why UW students choose alternative housing - The Daily Cardinal,https://news.google.com/rss/articles/CBMioAFBVV95cUxPRXFSRGxGUVVLQ0JpeVJDMm1GR0lkb2VPUEc4X0xycWVZQ1I2WnprMW01eFgzTGNpeVY4UTRZeTlhVXRxSHlWeEt4SXhSQWFGeFBjUlFmLU1zVnpkUko2Q3JLY3BrbXlqMGNvSmFqMktLal9VNE1ZMWpwUGw4MlQ3R2tMR3dMMkZZbjF4dThzaWVYWmg3cDZXa1lOcjJxR0My?oc=5,Priced out: Why UW students choose alternative housing    The Daily Cardinal,True,시장,rent_occupancy,약세,Student Housing,낮음,"단일 캠퍼스(UW-Madison) 학생주택 수요 기사로, 전국 규모의 시장 데이터나 주요 플랫폼 운영자 관련 정보가 없어 Woomi의 전략적 관심도가 낮음.",False,
434f45b311bf,2026-06-10 11:10:06,2026-03-17 07:00:00,Student Housing — Pennsylvania State University (PA),Landmark Properties Acquires Development Site for 817-Bed The Station at Oxford Student Housing - MultifamilyBiz,https://news.google.com/rss/articles/CBMimwFBVV95cUxOOXRzVlpjU2s3UkNiVlF6bnZPUW5aeHJNWVF3dldEQ2JrQ0hpR2pWLWpzTGtPQVlYZVBNcnl0Qm1MVHVVMHBXMG5EQnA5V3pyYTctTS14OEJyS2VJTm5KcHR5WUxyeHI3T2pUcWo2c1JmR25uMzNqaFBZNXFjQ1VFWXpfWVdfNXI3X1ZWa3NIclIxRlRrbDhlNkhFdw?oc=5,Landmark Properties Acquires Development Site for 817-Bed The Station at Oxford Student Housing    MultifamilyBiz,True,개발,"land_acquisition,construction_start",강세,Student Housing,높음,Landmark Properties(주요 학생주택 운영사)의 817베드 규모 학생주택 개발부지 인수는 500베드 이상 규모의 학생주택 프로젝트로 높은 관련성을 충족합니다.,False,
